created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Tue May 03 14:34:11 +0000 2022;1521498357805752320;"Seolah anti politik identitas. Pdhl klo sdh dekat pemilu klen berlomba2 pake kopiah, sorban, hijab, dah kyak paling soleh &amp  solehah.  🤣🤣🤣apa coba tujuan klen klo ga mau cari simpatik ummat islam, mau bantah? Sok2an menentang politik identitas. Dasar munafik bangke klen! 🤣🤣🤣";29;203;650;2823;in;105085302;1521498357805752320;bachrum_achmadi;https://twitter.com/bachrum_achmadi/status/1521498357805752320
Mon May 02 14:07:22 +0000 2022;1521129223422840832;"Surat edaran yg mewajibkan shalat ied di JIS itu kalau benar,mengingatkan pemilu pertama saya di 1987 dimana SMA saya yg berisikan anak2 tentara diarahkan harus nyoblos golkar,hasilnya golkar menang 100% disekolah saya. Benar2 cara orba yg dipakai  si ambisius nirprestasi itu.";41;208;357;1706;in;77601007;1521129223422840832;mickeynasution;https://twitter.com/mickeynasution/status/1521129223422840832
Thu Apr 28 13:22:03 +0000 2022;1519668267417501696;"😀😀😀  Diluruskan Mahfud MD: Kita Perlu Pemimpin Kuat Tahun 2024 Bukan Karena yang Sekarang Gagal, Tapi Karena Harus Pemilu https://t.co/LmXVCD6FaR";32;156;92;358;in;907897495044317185;1519668267417501696;UyokBack;https://twitter.com/UyokBack/status/1519668267417501696
Thu Apr 28 01:21:32 +0000 2022;1519486942349762560;"Sy jg tak prnh bilang TNI akan kudeta. Yg sy bilang, di Amerika Latin jika negara tak bs mengatasi perpecahan dan korupsi merajalela maka militernya kudeta dgn dalih menyelamatkan negara. Di Indonesia jgn terjadi itu. Pemilu 2024 hrs memilih strong leader krn yg skrng hrs diganti";178;941;343;1903;in;282006208;1519486942349762560;mohmahfudmd;https://twitter.com/mohmahfudmd/status/1519486942349762560
Mon Apr 25 10:06:20 +0000 2022;1518531850641235968;"Megawati dan PDIP, Siapapun yang Suarakan Tunda Pemilu Hadapi Kami! https://t.co/GTI38nOjjf";54;224;86;311;in;1226436091617505281;1518531850641235968;keuangannews_id;https://twitter.com/keuangannews_id/status/1518531850641235968
Sun Apr 24 23:35:43 +0000 2022;1518373151230504960;"Pemilu mau ditunda supaya mereka bisa rampok lagi negri ini. Bajingan...  .";92;450;252;1687;in;3177957847;1518373151230504960;HelmiFelis_;https://twitter.com/HelmiFelis_/status/1518373151230504960
Sun Apr 24 22:22:26 +0000 2022;1518354707412324352;"Kalau Benar Kabar Dari Masinton P  Perusahaan Sawit Sponsori Penundaan Pemilu,Duitnya Buat Bayar Sidang MPR Unt Ubah Konstitusi, Maka Ini Kejahatan Sangat Serius. MPR Menolak Keras Manuver dan Aksi Jahat Itu. Mestinya Kejagung Sgra Usut Tuntas&amp Hukum Keras. https://t.co/zeigvfIVDb";130;686;1291;3588;in;86012022;1518354707412324352;hnurwahid;https://twitter.com/hnurwahid/status/1518354707412324352
Sun Apr 24 12:02:15 +0000 2022;1518198630854934531;"Terungkap! Perusahaan Sawit Mensponsori Penundaan Pemilu: ‘Duitnya Disiapin untuk Membayar Sidang MPR! https://t.co/Tcp4ftJbN0";150;258;1408;3246;in;1226436091617505281;1518198630854934531;keuangannews_id;https://twitter.com/keuangannews_id/status/1518198630854934531
Sun Apr 24 09:35:00 +0000 2022;1518161575395266560;"Terungkap! Perusahaan Sawit Sponsori Penundaan Pemilu: 'Duitnya Disiapin Buat Bayar Sidang MPR' https://t.co/42MEt4pFhd";182;307;1654;3710;in;1243804423001763841;1518161575395266560;democrazymedia;https://twitter.com/democrazymedia/status/1518161575395266560
Sun Apr 24 07:40:06 +0000 2022;1518132662107766784;"Ane slaluw kagum sama cerdasnya pria madura satu inih.. Kalo para pengasong khilapah mbikin parpol pengikutnya bakal sdikit, ituh akan jadi bumerang bwat mreka sndiri. Akan remuk di pemilu dan menunjukkan sbenernya mreka ituh minoritas di negara inih.   https://t.co/JdQyTq4C6j https://t.co/Xk8O0yPBkt";28;129;113;794;in;55200751;1518132662107766784;WagimanDeep212_;https://twitter.com/WagimanDeep212_/status/1518132662107766784
Sat Apr 23 22:00:48 +0000 2022;1517986875331735553;"Nope.  Dunia lebih indah saat semua: - dukung Pak @jokowi menyelesaikan jabatannya hingga 2024 dengan baik,  - dukung calon-calon presiden terbaik,  - dan memastikan pemilu dilaksanakan pada 2024.  Itu lebih realistis.";24;110;283;1449;in;34075325;1517986875331735553;ismailfahmi;https://twitter.com/ismailfahmi/status/1517986875331735553
Sat Apr 23 21:18:01 +0000 2022;1517976109769695232;"Masinton Kuak Info Korupsi CPO untuk Pendanaan Isu Penundaan Pemilu https://t.co/6rvihCbuX0";227;311;1192;3410;in;17128975;1517976109769695232;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1517976109769695232
Sat Apr 23 03:30:11 +0000 2022;1517707377860308993;"1. MK kembali menolak 3 Gugatan Presidential Threshold, gugatan agar ambang batas calon Presiden dari 20% menjadi 0 %, tidak dapat diterima oleh MK. Artinya Pemilu 2024 nanti Partai Politik Peserta Pemilu yg mengusulkan Capres-cawapres harus memenuhi ambang batas 20% @RamliRizal https://t.co/si77VXaM9W";38;156;464;1929;in;1447610310529982467;1517707377860308993;TeddGus;https://twitter.com/TeddGus/status/1517707377860308993
Fri Apr 22 06:30:39 +0000 2022;1517390405578686465;"Silahkan dinilai sendiri  Keras Kepala, Ditengah Gelombang Penolakan PKB Tetap Ingin Tunda Pemilu https://t.co/bDPW8DZyrU";33;228;148;638;in;30201110;1517390405578686465;alisyarief;https://twitter.com/alisyarief/status/1517390405578686465
Thu Apr 21 04:59:25 +0000 2022;1517005060668260352;"Gugatan @partaigeloraid akan jadi harapan terakhir bang.. Mohon Doa.. kami meminta agar pelaksanaan pemilu presiden tidak memakai tiket lama sebab berbahaya bagi legitimasi presiden yang akan datang, memakai tiket basi untuk berkuasa!";24;141;172;873;in;120968478;1517005060668260352;Fahrihamzah;https://twitter.com/Fahrihamzah/status/1517005060668260352
Thu Apr 21 01:19:05 +0000 2022;1516949609574068225;"Gue bakal ajak temen2 pada turun ke jalan kl eskalasi demo sudah sebesar di Hong Kong kemaren..  Itu sudah betul2 genting.. Pemodalnya elite2 global Bilderberg..  Kl masih curut2 mahasewa yah biarin aja Bohir ngabisin celengannya buat Pemilu..";13;119;266;1483;in;379288910;1516949609574068225;pengarang_sajak;https://twitter.com/pengarang_sajak/status/1516949609574068225
Wed Apr 20 15:00:45 +0000 2022;1516794000845721605;"Bisa jadi Tsamara Armani keluar dari PSI, karena tdk ada merasakan benefit apa-apa. Tipis bisa mendapat suara pd pemilu yad. Kerja partai hanya  membenci Anies. Tak punya figure partai yg mendapat respek di masyarakat. Visi partai tak jelas..";11;136;149;1453;in;30201110;1516794000845721605;alisyarief;https://twitter.com/alisyarief/status/1516794000845721605
Wed Apr 20 13:24:00 +0000 2022;1516769655515324418;"Ada 74 Partai di Indonesia,dan semua boleh ikut Pemilu... Anjayyyy...urus 3 Partai aja ribetnya minta ampun...Pindah ka Rusia aing ah.. URAAAAAAAA..!!! 😂😅✊";5;78;40;399;in;1271319727751610385;1516769655515324418;KaredokLeunca__;https://twitter.com/KaredokLeunca__/status/1516769655515324418
Wed Apr 20 02:14:25 +0000 2022;1516601149176303619;"Bisa lapor Dewan Pers. Sertifikasi wartawan atau medianya bisa dibatalkan.   Yang susah itu "mana sumber" 110 juta big data ingin pemilu ditunda.";32;134;1438;4280;in;159919812;1516601149176303619;Dandhy_Laksono;https://twitter.com/Dandhy_Laksono/status/1516601149176303619
Tue Apr 19 14:21:14 +0000 2022;1516421670176976901;"Pemilu 2024 bakal wangi bunga surgawi Krena bebrapa kontestan nya sungguh menghebohken dan mendapat bakalan perhatian khusus dr warga syurga  - Ada Pak Anis sbage Replika ataw Duplikat nya Imam Mahdi - Ada pula AHY yang keturunan Rasulullah.. 2024 adalah Pemilu tersutji https://t.co/3FSzCpotK2";30;148;90;435;in;55200751;1516421670176976901;WagimanDeep212_;https://twitter.com/WagimanDeep212_/status/1516421670176976901
Tue Apr 19 09:42:13 +0000 2022;1516351452490649608;"Cak Imin Terus Suarakan Penundaan Pemilu, Pengamat: Jelas Abaikan Kehendak Rakyat https://t.co/3gIcuXYiFk";38;186;74;302;in;3319260420;1516351452490649608;geloraco;https://twitter.com/geloraco/status/1516351452490649608
Mon Apr 18 22:45:23 +0000 2022;1516186156584558594;"Ketua umum Partai Kebangkitan Bangsa (PKB) Muhaimin Iskandar alias Cak Imin mengatakan usulan penundaan pemilu demi menolong Wakil Presiden RI Ma'ruf Amin. https://t.co/fFaPSMJWNk";215;748;90;445;in;69183155;1516186156584558594;detikcom;https://twitter.com/detikcom/status/1516186156584558594
Mon Apr 18 18:20:35 +0000 2022;1516119516694007816;"Gue ajak temen2, sodara2 cebong gue Boikot Formula E..  Nonton berita aja, ga usah live streaming..   Biarin bohir2 kadroenz abisin logistik Pemilu buat bantuin Amies menuhi Sirkuit abal2 itu..  Dana bajir juga sudah ngemis ke Pusat..   😂😂😂";10;103;249;1265;in;379288910;1516119516694007816;pengarang_sajak;https://twitter.com/pengarang_sajak/status/1516119516694007816
Mon Apr 18 15:07:30 +0000 2022;1516070925476646913;"Sudahlah provokasi agar pak Joko tunda pemilu, langgar konstitusi  Eh bilang pak Maruf dua tahun pandemi ngga ngapa2in🤦‍♀️  Jadi biar pak Maruf ngga ditanya malaikat, krn nda ngapa2in..biar rakyat terus melarat ?   Duh aku harus komen apa Bambaaaaaang ?😭   https://t.co/HASYfMdUdf";16;211;134;655;in;1355632532;1516070925476646913;DrEvaChaniago;https://twitter.com/DrEvaChaniago/status/1516070925476646913
Mon Apr 18 13:25:00 +0000 2022;1516045129366134785;"Cak Imin: Saya Usul Penundaan Pemilu Demi Tolong Wapres Maruf Amin di Akhirat Nanti https://t.co/QrEpFogTKT";214;798;113;258;in;1243804423001763841;1516045129366134785;democrazymedia;https://twitter.com/democrazymedia/status/1516045129366134785
Mon Apr 18 07:53:19 +0000 2022;1515961659688644613;"Densus 88 Polri menyebut jaringan teroris Negara Islam Indonesia (NII) berupaya menggulingkan pemerintahan Presiden Jokowi sebelum Pemilu 2024. #TempoNasional https://t.co/FRE1iqhV1P";126;547;61;211;in;18129942;1515961659688644613;tempodotco;https://twitter.com/tempodotco/status/1515961659688644613
Sun Apr 17 15:03:58 +0000 2022;1515707649777893378;"Minta Luhut Lengser Akibat Sesumbar Big Data Penundaan Pemilu, Amien Rais: Dia Telah Jadi Musuh Publik Nomor 1 https://t.co/cKAUeloRSJ";41;299;821;4086;in;3319260420;1515707649777893378;geloraco;https://twitter.com/geloraco/status/1515707649777893378
Sat Apr 16 06:43:17 +0000 2022;1515219258942263301;"Suara kader PAN blkangan ini ga kdengaran yak? Apa mati kartu krn Ketumnya Zulhas slh satu yg punya ide menunda pemilu?  Malunya jd Kader PAN, carmuk ke penguasa, tp sampek skrg blm dpt kursi jg.  Bkn mustahil suara PAN di 2024 akan mnurun drastis! 😄😄😄";25;166;317;1798;in;105085302;1515219258942263301;bachrum_achmadi;https://twitter.com/bachrum_achmadi/status/1515219258942263301
Fri Apr 15 07:50:27 +0000 2022;1514873776260861956;"Padahal sdh jelas pemilu sudah ditetapkan. Kalu ini bener, cerdaskah atau SUPER DONGOK?? Ini UI beneran?? 😀😀🤦‍♀️🤦‍♀️ https://t.co/ftOJ4V4kVj";45;343;123;879;in;599068868;1514873776260861956;inyongmanise;https://twitter.com/inyongmanise/status/1514873776260861956
Thu Apr 14 23:04:11 +0000 2022;1514741336036978699;"Lihat siapa ketua KPU yg baru kok saya jadi ngga semangat nunggu pemilu 2024  Ya Allah kami harus bagaimana lagi ? Beri kami jalan &amp  mudahkan ya Allah 🤲🏻  Aamiin ya Allah";53;358;671;3446;in;1355632532;1514741336036978699;DrEvaChaniago;https://twitter.com/DrEvaChaniago/status/1514741336036978699
Thu Apr 14 14:44:18 +0000 2022;1514615534221889538;"BEM UI akan Demo 21 April tolak wacana Penundaan Pemilu.  👉ini bikin Sedih campur gemas. Mahasiswa kok KUDET sih..??😩 Mana Intelektualitas kalian..??  Kemana kalian saat @jokowi melantik KPU &amp  BAWASLU? Jokowi sdh tegas menolak 3 Periode..!! https://t.co/LSuFRsYsy3";34;331;157;757;in;799023207294504960;1514615534221889538;__LOVE_AG4EVER;https://twitter.com/__LOVE_AG4EVER/status/1514615534221889538
Thu Apr 14 14:09:16 +0000 2022;1514606717165731855;"“Anggaran Pemilu 2024 Fantastis Capai Rp110,4 Triliun”  Yg jd pertanyaan apkah hasil dr Pemilu bermanfaat buat rakyat? Contoh Pemilu 2019 apa hasilnya?  Mikir! 🤦‍♂️🤦‍♂️🤦‍♂️";23;184;388;1797;in;105085302;1514606717165731855;bachrum_achmadi;https://twitter.com/bachrum_achmadi/status/1514606717165731855
Thu Apr 14 05:20:32 +0000 2022;1514473658135515136;"Mereka yang menyebut wacana perpanjangan masa jabatan presiden dan/atau penundaan pemilu #PenjahatDemokrasi https://t.co/054RFsCWa5";295;296;3410;8106;in;203158484;1514473658135515136;KontraS;https://twitter.com/KontraS/status/1514473658135515136
Wed Apr 13 12:05:13 +0000 2022;1514213114191167488;"Jokowi sudah menegaskan tidak ada penundaan pemilu &amp  perpanjangan masa jabatan presiden, tp mahasiswa masih ingin demo.  Apa yg mau di tuntut? @ListyoSigitP @DivHumas_Polri jika di ijinkan berarti polisi ijinkan terjadi kerusuhan. Mohon tdk di beri ijin. https://t.co/p9LrhdJtA2";27;102;108;273;in;1276794185425670144;1514213114191167488;AnakLolina2;https://twitter.com/AnakLolina2/status/1514213114191167488
Wed Apr 13 09:47:01 +0000 2022;1514178335776989184;"BEM UI akan gelar demo lagi Menolak Penundaan Pemilu dan Perpanjangan Masa Jabatan 18 april. Penundaan pemilu ituh jelas baru wacana dari rangorang Gila, wacana kok di demo sampe bersilid2 🤣 Ada 3 kemungkinan : 1. Beneran Goblok 2. Pura-pura Goblok 3. Dah trima DP dari Bohir https://t.co/HXqzdar1wI";131;596;422;1495;in;55200751;1514178335776989184;WagimanDeep212_;https://twitter.com/WagimanDeep212_/status/1514178335776989184
Wed Apr 13 07:59:24 +0000 2022;1514151253126828032;"SMRC memasangkan Anies Baswedan dengan AHY sebagai pasangan capres-cawapres Pemilu 2024 untuk kepentingan survei. Setujukah detikers Anies dan AHY jadi pasangan? https://t.co/FDkSeQ9AdK";103;896;132;1430;in;69183155;1514151253126828032;detikcom;https://twitter.com/detikcom/status/1514151253126828032
Wed Apr 13 02:44:42 +0000 2022;1514072053162582020;"Knapa Luqman dicopot?..  1. Luqman mnentang ide Cak Imin ntuk lakukan penundaan Pemilu 2024 2. Luqman beda sikap dgn Imin soal dukungan calon Ketum PBNU ant Gus Yahya - Yai Said Aqil 3. Luqman memilih sbage Ketua Pusat GP Ansor, padaal Cak imin mnempatkan Ansor sbg lawan politik https://t.co/HWK41vV8YU";19;112;275;1079;in;55200751;1514072053162582020;WagimanDeep212_;https://twitter.com/WagimanDeep212_/status/1514072053162582020
Tue Apr 12 23:40:41 +0000 2022;1514025744632250369;"Target opini itu kadang kena ‘twist’ oleh satu hal. Tuntutan mhs: Tolak penundaan pemilu dan 3 periode. Yang viral justru ttg pengeroyokan AA. Target MotoGP Mandalika agar Lombok terkenal dan pariwisata, eh viralnya pawang hujan kuyup, bawa2 mangkok...🤔 https://t.co/JTD9pPNqF2";28;212;266;1242;in;83867535;1514025744632250369;tifsembiring;https://twitter.com/tifsembiring/status/1514025744632250369
Tue Apr 12 17:27:34 +0000 2022;1513931846668615681;"Luhut gagal paham. Sebagai pejabat publik, Luhut wajib buka Big Data yg  disampaikannya di ruang publik terkait penundaan pemilu yg bertentangan dng konstitusi dan memicu kegaduhan. Kalau tidak, Luhut artinya bohong, dan bohong tdk sama dengan demokrasi.  https://t.co/Bt21oZ8GDW";67;191;970;2722;in;1256945510;1513931846668615681;AnthonyBudiawan;https://twitter.com/AnthonyBudiawan/status/1513931846668615681
Tue Apr 12 16:46:09 +0000 2022;1513921423143682050;"Sambil tertawa, Cak Imin Bangga Menjadi Orang Pertama yang Memunculkan Ide Penundaan Pemilu 2024! https://t.co/xrOyf8WRu7";81;274;143;264;in;1226436091617505281;1513921423143682050;keuangannews_id;https://twitter.com/keuangannews_id/status/1513921423143682050
Tue Apr 12 15:12:40 +0000 2022;1513897897322250245;"Jingan, (penggemar) Pink Floyd dianggap pendukung Golkar og piye. Hahahaha!  Konteks: grafiti di salah satu sudut kota Yogyakarta di masa kampanye Pemilu 1982. https://t.co/rfBpvhApKh";132;96;737;2796;in;57409021;1513897897322250245;zenrs;https://twitter.com/zenrs/status/1513897897322250245
Mon Apr 11 16:17:39 +0000 2022;1513551865841000453;"Pernyataan Ade Armando ini padahal sejalan dengan tuntutan mahasiswa. Menolak ide 3 periode dan penundaan pemilu.   Pengeroyokan dan penganiayaan jelas melanggar hukum dan tidak bisa dibenarkan. Atas alasan apapun. Semua pelakunya harus diproses hukum.   Semoga AA lekas sembuh.";32;179;463;2154;in;34075325;1513551865841000453;ismailfahmi;https://twitter.com/ismailfahmi/status/1513551865841000453
Mon Apr 11 15:51:12 +0000 2022;1513545206318399489;"Ade Armando ternyata penolak ide tiga periode/penundaan pemilu, jadi yg gebukin dia tadi jangan2 bagian dari 110 juta Big data???";92;588;757;3512;in;89418832;1513545206318399489;yunartowijaya;https://twitter.com/yunartowijaya/status/1513545206318399489
Mon Apr 11 10:02:28 +0000 2022;1513457444185600000;"Ade Armando itu sosok paling keras menolak penundaan pemilu dan perpanjangan masa jabatan presiden, makanya dia datang dan ikut demo hari ini, tapi dia dianiaya oleh penyusup2 preman2 yg suka bawa2 agama. Bener2 biadab! Ingat setiap kejahatan pasti ada balasannya!";175;1456;1294;6642;in;45602536;1513457444185600000;GunRomli;https://twitter.com/GunRomli/status/1513457444185600000
Mon Apr 11 06:16:13 +0000 2022;1513400506504212481;"Pemilu pada 14 Februari 2024 dan Pilkada serentak November 2024 diperkirakan butuh anggaran sampai Rp110,4 triliun, untuk KPU Rp76,6 triliun dan Bawaslu Rp33,8 triliun.  Saya minta untuk dihitung lagi lebih detail, baik APBN maupun APBD, agar dapat dipersiapkan secara bertahap. https://t.co/jd08EbetrL";256;1379;1351;9647;in;366987179;1513400506504212481;jokowi;https://twitter.com/jokowi/status/1513400506504212481
Mon Apr 11 02:09:31 +0000 2022;1513338423095963652;"Pimpinan MPR sudah tegaskan bhw di MPR tidak ada agenda amandemen UUD unt perpanjang masa jabatan Presiden. Dg kesepakatan BPMPR dari semua Fraksi&amp DPD itu, maka amandemen UUD unt menunda Pemilu/memperpanjang masa jabatan Presiden,tidak bisa dilakukan.Hentikan saja kegaduhan2 itu.";104;519;165;899;in;86012022;1513338423095963652;hnurwahid;https://twitter.com/hnurwahid/status/1513338423095963652
Sun Apr 10 23:40:24 +0000 2022;1513300899770540033;"Pindah TKP judulnya! Kayanya kena sentilan bang Adian yang nanya kenapa yang didemo Jokowi??? Baru sadar kayanya mereka🤭 Jokowi sdh tegas soal isu penundaan pemilu yg awalnya mrk goreng. Makanya #SayaPercayaJokowi tdk akan mengkhianati konstitusi! https://t.co/DVkO0Vp4Ar";27;108;182;872;in;980685208969031680;1513300899770540033;SantorinisSun;https://twitter.com/SantorinisSun/status/1513300899770540033
Sun Apr 10 22:02:50 +0000 2022;1513276345870327808;"Para promotor 3 periode dan/atau penundaan pemilu:  1. Qodari  https://t.co/gqe95xv9GG";333;387;3252;6763;in;62764588;1513276345870327808;NephilaXmus;https://twitter.com/NephilaXmus/status/1513276345870327808
Sun Apr 10 21:26:35 +0000 2022;1513267220553814017;"Semoga Partai Ummat, Pendatang Baru Besutan Amien Rais mendapat dukungan publik dlm pemilu 2024.. Aamiin Klik untuk baca: https://t.co/UGJT4uFkzf";33;317;248;1902;in;114697372;1513267220553814017;musniumar;https://twitter.com/musniumar/status/1513267220553814017
Sun Apr 10 20:01:00 +0000 2022;1513245683570311168;"Setelah #MahasiswaBergerak berencana turun, pemerintah umumkan pelaksanaan pemilu di hari Minggu.  Jangan lengah, teruskan perjuangan untuk selamatkan NKRI dari berbagai persoalan yg sedang dihadapi.";15;105;490;1883;in;1117990249806721024;1513245683570311168;msaid_didu;https://twitter.com/msaid_didu/status/1513245683570311168
Sun Apr 10 14:10:34 +0000 2022;1513157493345685505;"BEM SI tetap demo besok, meskipun Presiden Jokowi telah menegaskan Pemilu 2024 tidak ditunda. Semula demo bakal di dekat Istana, kini berubah jadi di depan DPR. https://t.co/9zWZPqp709";43;181;237;1315;in;69183155;1513157493345685505;detikcom;https://twitter.com/detikcom/status/1513157493345685505
Sun Apr 10 14:07:53 +0000 2022;1513156819140878337;"Selamat kepada mahasiswa, sebelum demo aksi 11 april, tepatnya malam ini akhirnya kaum oligarki menyerah tanpa syarat, langsung rapat terbatas malam ini, memutuskan bahwa presiden akan bertanggung jawab penuh menyelenggarakan pemilu tepat waktu 14 Februari 2024. #kawal2periode";47;215;562;3234;in;566847833;1513156819140878337;pangisyarwi1;https://twitter.com/pangisyarwi1/status/1513156819140878337
Sun Apr 10 10:50:42 +0000 2022;1513107194568347650;"Saya mendengar isu-isu yang beredar di masyarakat bahwa pemerintah tengah berupaya melakukan penundaan Pemilu atau spekulasi mengenai perpanjangan jabatan Presiden, dan soal tiga Periode.   Jadwal Pemilu dan Pilkada 2024 sudah kita sepakati. Jadi, semua itu sudah jelas.";830;1328;1145;5894;in;366987179;1513107191930097670;jokowi;https://twitter.com/jokowi/status/1513107194568347650
Sun Apr 10 10:50:41 +0000 2022;1513107191930097670;"Kita telah sepakat Pemilu dilaksanakan 14 Februari 2024 dan Pilkada pada bulan November 2024. Tahapan Pemilu itu sudah dimulai pertengahan Juni 2022.   Lalu, pada 12 April nanti KPU dan Bawaslu periode 2022-2027 dilantik dan segera mempersiapkan Pemilu dan Pilkada serentak 2024. https://t.co/NimvT4fAwy";1069;3077;3433;13494;in;366987179;1513107191930097670;jokowi;https://twitter.com/jokowi/status/1513107191930097670
Sun Apr 10 10:19:42 +0000 2022;1513099396539469828;"Presiden Jokowi menegaskan gelaran pemilu terdekat tetap dilaksanakan 14 Februari 2024. Jokowi tak mau ada spekulasi soal penundaan pemuli hingga '3 periode'. https://t.co/CNOoLqb2iP";51;270;147;581;in;69183155;1513099396539469828;detikcom;https://twitter.com/detikcom/status/1513099396539469828
Sun Apr 10 01:09:11 +0000 2022;1512960853246869505;"Yg harus berdemo itu, mereka yg nulis di akunya "NKRI HARGA MATI". Mengapa? Bukan NKRI lagi bila tanpa Pancasila dan UUD 45, kata Para Pakar!.   Jadi yg ingin menunda Pemilu 24, adalah mereka yg ingin menghapus UUD 45.";10;91;245;1128;in;30201110;1512960853246869505;alisyarief;https://twitter.com/alisyarief/status/1512960853246869505
Sat Apr 09 14:48:29 +0000 2022;1512804647399919617;"Rakortas polkam td dihadiri oleh Mendagri, Mensesneg, Ka. BIN, Panglima TNI, Menhub, Ka. KSP, Polri. Salah satu yg dibahas adl Pemerintah memastikan bhw tahapan pemilu 2024 berjalan sesuai UU. Makanya Selasa depan Presiden akan melantik KPU dan Bawaslu yg baru periode 2022-2027. https://t.co/N4rxhKiOfZ";124;784;190;907;in;282006208;1512804647399919617;mohmahfudmd;https://twitter.com/mohmahfudmd/status/1512804647399919617
Sat Apr 09 04:22:26 +0000 2022;1512647097363091458;"Seujung kuku pun Pemerintahan Jokowi tak takut dilengserkan oleh demo 11/4 dari mahasewa yg ditunggangi bandit politik haus kekuasaan. Jokowi dipilih 2X scr konstitusional melaui Pemilu, jika mau dilengserkan scr inkonstitusional, KITA LAWAN!  Hadapi dgn santay aja.😀";270;1659;606;2959;in;235931838;1512647097363091458;kangdede78;https://twitter.com/kangdede78/status/1512647097363091458
Fri Apr 08 17:26:48 +0000 2022;1512482100741836805;"Pejabat yang pengen pemilu ditunda udah kaya' panduan suara ngomongnya, sama bahasanya, "Konstitusi bukan kitab suci jadi tidak haram untuk diubah!" Ngegampangin masa depan negara, jahat! #Hensat #2024Gantian";19;108;488;2051;in;102938290;1512482100741836805;satriohendri;https://twitter.com/satriohendri/status/1512482100741836805
Fri Apr 08 13:26:46 +0000 2022;1512421694723735554;"Jokowi Mundur, Kiyai Ma'aruf jadi Presiden. Teyus wakilnya? Bu Puan, dunk! Gitu, ya? So, Bu ibu itu yang  sebelumya, kans nya kecil, jadi gede, dunk? Gwe, mah  dukung Djokowi sampai 2024. Syarat dan ketentuan berlaku : No penundaan PEMILU, NO 3 Periode. 🥹";14;202;80;747;in;1116041282126618624;1512421694723735554;MinmonPS7;https://twitter.com/MinmonPS7/status/1512421694723735554
Thu Apr 07 17:10:00 +0000 2022;1512115486217146383;"PKS Tantang Jokowi Sanksi Luhut Soal Penundaan Pemilu Kalau Memang Serius, Berani Gak? https://t.co/HBNL9epAbL";40;146;449;1630;in;1243804423001763841;1512115486217146383;democrazymedia;https://twitter.com/democrazymedia/status/1512115486217146383
Thu Apr 07 05:00:05 +0000 2022;1511931797948735490;"Sudah dibantah oleh semua juru bicaranya, stafnya, bahwa tdk akan menunda Pemilu 24, tapi Mahasiswa tetap tidak percaya. Mrk akan menggelar Demo yg lebih besar.  Situasi yg begini itu, berwujud malaikatpun tetap dicurigai sbg Iblis.  Hukum masyarakat itu memang teramat kejam!";78;479;704;3060;in;30201110;1511931797948735490;alisyarief;https://twitter.com/alisyarief/status/1511931797948735490
Thu Apr 07 01:55:09 +0000 2022;1511885256236081152;"Sebagai Bukti Keseriusan, PKS Minta @jokowi Berani Beri Sanksi Thd Menteri-menteri, Termasuk Thd Menko Marves LBP, Jika Tak Laksanakan Arahan Presiden Dg Tetap Ngotot Suarakan Tunda Pemilu Atau Perpanjang Masa Jabatan Presiden.  https://t.co/1Qgu4T1XjO";113;561;419;1624;in;86012022;1511885256236081152;hnurwahid;https://twitter.com/hnurwahid/status/1511885256236081152
Wed Apr 06 18:12:08 +0000 2022;1511768735920627712;"Politikus Demokrat: Infonya Anggota DPR yang Setuju Penundaan Pemilu sudah Mengambil Uang Muka! https://t.co/9MWwyhYmga";129;247;765;1734;in;1226436091617505281;1511768735920627712;keuangannews_id;https://twitter.com/keuangannews_id/status/1511768735920627712
Wed Apr 06 14:46:03 +0000 2022;1511716873548623873;"BEM UI: Jokowi Hanya Larang Menteri Bicara, Tak Tolak Pemilu Ditunda https://t.co/YkWyTJHod3";123;300;1124;3609;in;17128975;1511716873548623873;CNNIndonesia;https://twitter.com/CNNIndonesia/status/1511716873548623873
Wed Apr 06 14:30:11 +0000 2022;1511712880491696132;""Reformasi Jilid II" Forum Konsolidasi Mahasiswa Universitas Hasanudin (UNHAS) di Pintu Nol Unhas, Makassar.. (6/April/2022)  Dengan Tuntutan: •Menolak Penundaan Pemilu •Tolak kenaikan BBM, Migor, PPN •Mengajak seluruh rakyat Indonesia untuk menyukseskan Reformasi Jilid II ✊🏻 https://t.co/dY7K6iGMrV";98;167;1375;3803;in;1286679188481613824;1511712880491696132;QaillaAsyiqah;https://twitter.com/QaillaAsyiqah/status/1511712880491696132
Wed Apr 06 12:50:46 +0000 2022;1511687861623435268;"PDIP Minta Jokowi Pecat Menteri yang Masih Lanjutkan Wacana Penundaan Pemilu https://t.co/aOqCYKwme9";169;690;460;2066;in;3319260420;1511687861623435268;geloraco;https://twitter.com/geloraco/status/1511687861623435268
